Id,course,RaceDate,RaceTime,Race,Type,Class,AgeLimit,runners,Distance,Yards,going,Limit,WinTime,Seconds,speed,others,pos1,position,TotalBtn,Unnamed: 20,distance,CardNo,horsename,Draw,price,Age,Stone,Lbs,WeightLBS,Favs,Aid,Trainer,Jockey,Allow,OR,Comments,Form,Days,CDB,Odds,Decimal,previous_position,days-since,difficulty
44692104,Bath,44692,0.791666667,Proudly Supporting Mental Health Awareness Week Handicap,,6,3YO only,5,1m 3f 137y,2557,Good (Good to Firm in places),65,2m 33.22s,153.22,16.68842188,16.69,2,2,0.2,0.2,0.4,3,Eight Of Diamonds,5,1.75,3,9,8,134,Fav,,S P C Woods,Daniel Muscutt,,64,"wore hood to post, held up in 4th, closer looking for room over 2f out, switched left soon after, went 2nd and switched right over 1f out, ridden and stayed on inside final furlong, not reach winner",7552-21,13,D,45519,1.875,1,13,31
44692135,York,44692,0.697916667,Conundrum HR Consulting Handicap,,4,4YO plus,13,1m 3f 188y,2608,Good,85,2m 34.01s,154.01,16.93396533,16.9,3,3,2.45,2.45,4.9,10,El Picador,13,9,6,9,2,128,,,K Dalgleish,Callum Rodriguez,,78,"held up off the pace towards rear, headway between horses over 1f out, plugged on inside final furlong, went 3rd final strides, no chance with winner",31-6301,13,,45298,7,1,13,12
44692133,York,44692,0.649305556,Tattersalls Musidora Stakes (Group 3) (Fillies),,1,3YO only,5,1m 2f 56y,2256,Good,,2m 10.86s,130.86,17.23979826,17.24,1,1,0,0,0,2,Emily Upjohn,3,0.571428571,3,9,2,128,Fav,,J & T Gosden,L Dettori,,99,"wore hood to post, raced keenly in 3rd out wide, went 2nd 8f out, challenged going well 3f out, led over 2f out, pushed clear inside final 2f, stayed on strongly, impressive",45292,19,D,45416,0.8,1,19,12
44692141,Gowran Park (IRE),44692,0.659722222,Save 33% Buying Tickets Online Handicap (Div 1),,,3YO plus,17,1m 1f 100y,2080,Good,70,2m 1.53s,121.53,17.11511561,17.07,3,3,2.25,2.25,4.5,2,Evening Verse,3,9,5,9,13,139,,p,Miss McLoughlin,A J Slattery,,66,"disputed early, tracked leaders after 1f, 5th halfway, ridden in 4th 2f out, under pressure in 3rd 1f out, kept on final furlong",870-121,33,,45297,6,1,33,79
44692130,York,44692,0.576388889,Sky Bet Race To The Ebor Jorvik Handicap,,2,4YO plus,11,1m 3f 188y,2608,Good,,2m 33.20s,153.2,17.02349869,17.01,2,2,1,1,2,11,Forza Orta,1,4.5,4,8,3,115,2Fav,,K A Ryan,Rowan Scott,,83,"tracked leaders, went 2nd over 3f out, led 2f out, ridden over 1f out, headed inside final furlong, stayed on same pace",2213-31,10,,45299,8,1,10,12
44692134,York,44692,0.673611111,Paddy Power 'Here For The Craic' Handicap,,3,3YO only,11,7f,1540,Good,95,1m 27.19s,87.19,17.66257598,17.54,4,4,4.75,4.75,9.5,11,Ha Long Bay,1,16,3,8,4,116,,,Adrian Keatley,Joanna Mason,3,72,"held up in mid-division on inside, pushed along 3f out, headway and chased leaders over 2f out, ridden and stayed on same pace in 4th inside final furlong",6075-11,13,D,45301,10,1,13,12
44692132,York,44692,0.625,1895 Duke Of York Clipper Logistics Stakes (Group 2),,1,3YO plus,9,6f,1320,Good,,1m 10.62s,70.62,18.69158879,18.69,1,1,0,0,0,10,Highfield Princess (FR),1,5.5,5,9,7,133,,,J J Quinn,Jason Hart,,104,"pressed leader, challenged halfway, led over 2f out, clear when hung left from 1f out, ran on strongly",36-3521,26,,45311,20,1,26,12
44692123,Worcester,44692,0.569444444,Rory Daly Handicap Chase,c,4,5YO plus,5,2m 7f,5060,Good to Soft,115,6m 5.50s,365.5,13.84404925,13.83,3,3,2.95,2.95,5.9,2,Johnny B,,1.375,8,11,12,166,Fav,,C J Down,J M Davies,,110,"chased leader, led 10th, ridden after 3 out, hard pressed last, headed flat, 3rd and no extra towards finish",042541-,19,,45293,2,1,19,40
44692133,York,44692,0.649305556,Tattersalls Musidora Stakes (Group 3) (Fillies),,1,3YO only,5,1m 2f 56y,2256,Good,,2m 10.86s,130.86,17.23979826,17.14,2,2,5.5,5.5,11,3,Life Of Dreams,4,2.75,3,9,2,128,2Fav,,C Appleby,W Buick,,,"held up in 4th, pushed along out wide over 2f out, ridden and went 2nd over 1f out, stayed on same pace, never any chance with winner",1,24,D,45327,2.5,1,24,12
44692141,Gowran Park (IRE),44692,0.659722222,Save 33% Buying Tickets Online Handicap (Div 1),,,3YO plus,17,1m 1f 100y,2080,Good,70,2m 1.53s,121.53,17.11511561,17.01,5,5,5.5,5.5,11,7,Matilda With Me,8,3,5,9,10,136,Fav,,R Sweeney,C T Keane,,63,"tracked leaders, 3rd halfway, ridden into 2nd 2f out, no extra in 5th 1f out, kept on one pace",632331,20,D,45329,3.5,1,20,79
44692140,Gowran Park (IRE),44692,0.635416667,Irish Stallion Farms EBF Fillies & Mares Handicap,,,4YO plus,10,1m,1760,Good,,1m 38.74s,98.74,17.82458983,17.78,2,2,1.75,1.75,3.5,7,Needle Lace,8,3.2,4,9,4,130,Fav,h,K J Condon,W J Lee,,80,"tracked leaders, ran freely early, 3rd halfway, ridden into 2nd 2f out, no impression on winner 1f out, kept on same pace",8/22231,18,D,45333,5.5,1,18,79
44692112,Newton Abbot,44692,0.631944444,Racing Partnership Novices' Handicap Hurdle,h,5,4YO plus,11,2m 2f 110y,4070,Good (Good to Soft in places),105,4m 45.77s,285.77,14.24222277,14.22,3,3,2.75,2.75,5.5,5,Noahthirtytwored,,5.5,6,11,3,157,2Fav,t,Adam West,Lee Edwards,,94,"mid-division, effort and headway into 2nd home turn, pushed along and not pace of winner 2 out, ran on, always held",0/3P831-,19,,45296,5,1,19,54
44692130,York,44692,0.576388889,Sky Bet Race To The Ebor Jorvik Handicap,,2,4YO plus,11,1m 3f 188y,2608,Good,,2m 33.20s,153.2,17.02349869,16.68,11,11,23.9,23.9,47.8,10,Noble Masquerade,9,18,5,8,8,120,,b,Eve Johnson Houghton,W Buick,,88,"tracked leaders until pushed along over 3f out, chased leaders, weakened over 2f out",15824-1,16,D,45299,8,1,16,12
44692111,Newton Abbot,44692,0.607638889,Newtonabbotrace On Twitter Handicap Chase,c,4,5YO plus,5,2m 4f 216y,4616,Good (Good to Soft in places),110,5m 27.65s,327.65,14.08820388,14.08,2,2,1.75,1.75,3.5,3,Oxwich Bay,,8,10,11,13,167,,p,Evan Williams,Adam Wedge,,109,"towards rear, in touch, jumped into 3rd 4 out, soon tracked leader, led narrowly 2 out and ridden, bad mistake and blundered final fence where headed, stayed on but not recover",446P21-,23,CD,45294,3,1,23,54
44692121,Perth,44692,0.861111111,Lodge At Perth Racecourse Conditional Jockeys' Handicap Hurdle,h,5,4YO plus,13,2m 4f 35y,4435,Good to Soft (Good in places),100,5m 12.70s,312.7,14.18292293,14.18,2,2,1.25,1.25,2.5,4,Petite Rhapsody,,4.5,7,10,12,152,J2Fav,,Miss Lucinda V Russell,P W Wadge,10,94,"held up in rear, headway 2 out, went 2nd last, ran on, not reach winner",F27521-,19,CD,45329,3.5,1,19,9
44692140,Gowran Park (IRE),44692,0.635416667,Irish Stallion Farms EBF Fillies & Mares Handicap,,,4YO plus,10,1m,1760,Good,,1m 38.74s,98.74,17.82458983,17.39,9,9,18.45,18.45,36.9,6,Red Heel,4,5,5,8,12,124,J2Fav,,M Mulvany,W Joyce,7,81,"disputed early, soon tracked leader in 2nd, ridden in 4th 2f out, soon no extra",34434-1,34,D C,45331,4.5,1,34,79
44692134,York,44692,0.673611111,Paddy Power 'Here For The Craic' Handicap,,3,3YO only,11,7f,1540,Good,95,1m 27.19s,87.19,17.66257598,17.66,1,1,0,0,0,1,Samburu,4,0.8,3,9,9,135,Fav,,J & T Gosden,L Dettori,,88,"raced keenly in mid-division, smooth headway on heels of leaders 3f out, went 2nd on bit approaching final 2f, ridden to challenge over 1f out, led inside final furlong, edged left briefly, pushed along and always doing enough",45292,21,D,45515,1.375,1,21,12
44692103,Bath,44692,0.770833333,British Stallion Studs EBF Novice Stakes (GBB Race),,4,3YO plus,4,1m 3f 137y,2557,Good (Good to Firm in places),,2m 28.68s,148.68,17.19800915,17.2,1,1,0,0,0,3,Savvy Knight,4,1.1,3,9,4,130,2Fav,,S P C Woods,Daniel Muscutt,,,"tracked leading pair, went 2nd 8f out, eased out over 2f out, led over 1f out, driven and strongly pressed inside final furlong, all out",1,25,,45477,0.571428571,1,25,31
44692111,Newton Abbot,44692,0.607638889,Newtonabbotrace On Twitter Handicap Chase,c,4,5YO plus,5,2m 4f 216y,4616,Good (Good to Soft in places),110,5m 27.65s,327.65,14.08820388,14.04,9,9,,9,18,5,Scrumpy Boy,,1.625,10,9,13,139,Fav,t Â Â p,Keiran Burke,Harry Kimber,5,86,"led, hit 10th, pushed along and headed 12th, weakened after 4 out, tailed off and pulled up before last",2/95761-,25,CD,45517,1.625,1,25,54
44692118,Perth,44692,0.798611111,Holiday Inn Express Staycation Handicap Chase,c,5,5YO plus,13,2m 7f 180y,5240,Good to Soft (Good in places),100,6m 19.10s,379.1,13.8222105,13.78,9,9,,9,18,1,Seemingly So,,3.333333333,9,12,8,176,Fav,t Â Â p,L J Morgan,David Noonan,,108,"prominent, jumped right 7th, lost place 4 out, well beaten when fell 3 out",65143-1,5,D,45293,2,1,5,9
44692144,Gowran Park (IRE),44692,0.725694444,Racing Again May 24th Handicap,,,4YO plus,18,1m 6f,3080,Good,70,3m 2.36s,182.36,16.88966879,16.78,7,7,9.25,9.25,18.5,6,Star Of Burma,8,4,4,9,10,136,Fav,t,Ms Sheila Lavery,D W O'Connor,,64,"settled behind leaders, 7th halfway, ridden to close on outer 2f out, no extra over 1f out, kept on one pace",6040-1,34,CD,45296,5,1,34,79
44692101,Bath,44692,0.729166667,Supporting Mental Health Awareness Week Handicap,,6,4YO plus,9,5f 160y,1260,Good (Good to Firm in places),60,1m 10.98s,70.98,17.75147929,17.72,4,4,0.9,0.9,1.8,1,Symbol of Hope,1,6.5,4,10,2,142,J2Fav,p,Grace Harris,T E Whelan,,67,"disputed lead early, led after 1f, shaken up 2f out and soon headed, rallied inside final furlong until no extra and dropped to 4th close home",6-77121,9,CD,45389,1.75,1,9,31
44692120,Perth,44692,0.840277778,"Bruce Farms ""Grassroots"" Hunters' Chase (Corinthian Spirit Qualifier)",c,5,5YO plus,5,2m 7f 180y,5240,Good to Soft (Good in places),,6m 31.20s,391.2,13.39468303,13.38,3,3,3.75,3.75,7.5,4,Takethepunishment,,3.333333333,12,11,9,163,,,Mrs I Mckie,Mr Nick Orpwood,5,,"left in lead 1st, hung right before 4th, headed 12th, hampered by loose horse before 14th, jumped left 2 out, 3rd and held flat, kept on",11/2121-,37,D,45393,2.75,1,37,9
44692119,Perth,44692,0.819444444,"Salutation Hotel, Scotland's Most Historic Hotel Handicap Hurdle",h,4,4YO plus,9,2m 7f 207y,5267,Good to Soft (Good in places),115,6m 19.70s,379.7,13.87147748,13.81,5,5,12.75,12.75,25.5,3,Taxmeifyoucan,,8,8,11,13,167,,b,K Dalgleish,Billy Garritty,,114,"held up in rear, headway before 9th, outpaced and beaten after 3 out, well held 6th last",574871-,20,C,45296,5,1,20,9
44692144,Gowran Park (IRE),44692,0.725694444,Racing Again May 24th Handicap,,,4YO plus,18,1m 6f,3080,Good,70,3m 2.36s,182.36,16.88966879,16.89,1,1,0,0,0,17,Unanswered,14,5.5,5,9,1,127,2Fav,t,A J Martin,B M Coen,,55,"mid-division, ridden into 4th 2f out, challenged 1f out, led final 200 yards, kept on well",604/00-1,18,,45331,4.5,1,18,79
44692143,Gowran Park (IRE),44692,0.704861111,Societies Welcome At Gowran Golf Club Handicap,,,3YO only,15,1m 1f 100y,2080,Good,65,2m 1.01s,121.01,17.18866209,17.19,1,1,0,0,0,11,Urban Oasis,12,3.333333333,3,8,6,118,Fav,,John Feane,J A Powell,7,51,"held up in mid-division, ridden into 4th on inner 2f out, stayed on to challenge and edged left 1f out, soon led and asserted, kept on strongly closing stages to go clear",59951,7,C,45294,3,1,7,79
44692121,Perth,44692,0.861111111,Lodge At Perth Racecourse Conditional Jockeys' Handicap Hurdle,h,5,4YO plus,13,2m 4f 35y,4435,Good to Soft (Good in places),100,5m 12.70s,312.7,14.18292293,14.13,9,9,,9,18,5,Warriors Story,,2.5,6,11,3,157,Fav,,N W Alexander,Bruce Lynn,3,92,"chased leaders, ridden and weakened after 3 out, pulled up before 2 out",8/88541-,32,D,45295,4,1,32,9
44692122,Worcester,44692,0.548611111,Cazoo Novices' Handicap Chase (GBB Race),c,4,5YO plus,5,2m 4f,4400,Good to Soft,120,5m 17.50s,317.5,13.85826772,13.74,2,2,20,20,40,6,Wheesht,,3.5,8,11,2,156,,,A Ralph,J J Burke,,105,"led until after 1st, led 3rd until 4th, led 6th, headed and not fluent 2 out, no chance with winner",P1/3251-,22,D C,45295,4,1,22,40
44692130,York,44692,0.576388889,Sky Bet Race To The Ebor Jorvik Handicap,,2,4YO plus,11,1m 3f 188y,2608,Good,,2m 33.20s,153.2,17.02349869,16.78,9,9,16.9,16.9,33.8,2,Zabeel Champion,2,33,5,9,9,135,,,Jonjo O'Neill,K Shoemark,,103,"mid-division on inside, headway chasing leaders 4f out, pushed along over 3f out, weakened over 2f out",111393-,278 (25J),D,45303,12,1,25,12
44693127,Salisbury,44693,0.65625,Roger Lucas 75th Birthday Handicap,,5,3YO only,7,1m 4f 5y,2645,Good (Good to Firm in places),75,2m 41.87s,161.87,16.34027306,16.33,3,3,0.95,0.95,1.9,2,After Eight,2,6,3,9,2,128,,,A M Balding,Callum Hutchinson,5,73,"held up in rear, headway when not much room over 2f out, switched left inside final furlong, stayed on, went 3rd towards finish",221,64,,45389,1.75,1,64,23
44693135,York,44693,0.722222222,Fidomoney Handicap,,3,4YO plus,7,2m 56y,3576,Good,90,3m 32.68s,212.68,16.81399285,16.81,1,1,0,0,0,4,Ahorsewithnoname,1,1.1,7,9,10,136,Fav,,N J Henderson,R L Moore,,86,"close up in chasing group, headway 3f out, led over 2f out, edged right and ridden clear inside final furlong",311/1,25,D,45517,1.625,1,25,12
44693133,York,44693,0.673611111,British Stallion Studs EBF Westow Stakes (Listed Race),,1,3YO only,8,5f,1100,Good,,0m 58.50s,58.5,18.8034188,18.57,4,4,5.5,5.5,11,1,Boonie,6,2.75,3,9,4,130,JFav,,K A Ryan,Kevin Stott,,100,"close up, ridden and headway over 1f out, kept on same pace and lost 3rd towards finish",12339-1,36,D,45329,3.5,1,36,12
44693135,York,44693,0.722222222,Fidomoney Handicap,,3,4YO plus,7,2m 56y,3576,Good,90,3m 32.68s,212.68,16.81399285,16.71,4,4,9.5,9.5,19,8,Caldwell,5,9,5,8,13,125,,,M Scudamore,L P Keniry,,75,"led 1f, tracked leaders in chasing group, press leader 3f out, ridden and every chance 2f out, weakened inside final furlong",339/431,34,D,45298,7,1,34,12
44693116,Perth,44693,0.614583333,Dm Hall 125th Anniversary Novices' Chase (GBB Race),c,3,5YO plus,4,2m 7f 180y,5240,Good to Soft (Good in places),,6m 9.75s,369.75,14.17173766,14.17,1,1,0,0,0,1,Champagnesuperover,,1.25,7,11,4,158,2Fav,t,Olly Murphy,Adrian Heskin,,129,"made all, going best when shaken up before 3 out, hit 2 out, ridden and went clear after final fence, driven out",P/63431-,64,,45519,1.875,1,64,9
44693105,Fontwell,44693,0.788194444,At The Races App Form Study Handicap Hurdle,h,4,4YO plus,4,2m 3f 49y,4229,Good,115,4m 38.60s,278.6,15.17946877,15.18,1,1,0,0,0,1,Coal Stock,,0.727272727,7,11,9,163,Fav,,Joe Tizzard,Harry Kimber,5,113,"chased leader, blundered badly 6th, challenged 3 out, soon led, clear 2 out, untidy last, rider unbalanced and lost both irons, stayed on",P6471-1,8,CD,45387,1.25,1,8,43
44693121,Perth,44693,0.729166667,Edinburgh Navy Strength Cannonball Gin Mares' Handicap Hurdle,h,5,4YO plus,6,2m 47y,3567,Good to Soft (Good in places),105,4m 4.93s,244.93,14.56334463,14.56,1,1,0,0,0,2,Durragh,,1.75,5,11,10,164,Fav,,D McCain Jnr,B S Hughes,,85,"close up on outer, going best when smooth headway to lead approaching 2 out, slight mistake at final flight, shaken up and soon went clear flat, comfortably",345651-,21,CD,45519,1.875,1,21,9
44693118,Perth,44693,0.663194444,Edinburgh Gin Rhubarb And Ginger Handicap Hurdle,h,3,4YO plus,10,2m 4f 35y,4435,Good to Soft (Good in places),130,5m 2.31s,302.31,14.67037147,14.61,9,9,,9,18,3,Fire Away,,8.5,9,11,13,167,,t Â Â p,L J Morgan,Harry Reed,,124,"chased leaders, hit 4 out, blundered 3 out and dropped to rear, well behind when pulled up before 2 out",11P501-,20,D,45331,4.5,1,20,9
44693140,Clonmel (IRE),44693,0.78125,Team Powerstown Handicap Hurdle (Div 1),h,,4YO plus,16,2m 3f 98y,4278,Good,95,4m 57.70s,297.7,14.37017131,14.33,2,2,6,6,12,7,Frazel Express,,4,10,11,7,161,2Fav,t,J Barcoe,D Meyler,,88,"rear of mid-division on outer, good headway after 3 out and led early straight, ridden and headed before last where not fluent, no impression on winner run-in",066741-,31,,45327,2.5,1,31,67
44693137,Clonmel (IRE),44693,0.708333333,Botanica International Rated Novice Hurdle,h,,4YO plus,6,2m 95y,3615,Good,,3m 58.50s,238.5,15.1572327,15.16,1,1,0,0,0,1,Gaelic Arc,,14,6,11,6,160,,,J P Ryan,N T Prendergast,7,,"tracked leaders on inner, took keen hold, led 4th, went 5 lengths clear 4 out, slight mistake next, reduced advantage entering straight, asserted again after 2 out, kept on well run-in",31367-1,10,D,45298,7,1,10,67
44693113,Newmarket,44693,0.822916667,Become A Friend Of Racing Welfare Handicap,,4,3YO only,6,1m 2f,2200,Good,85,2m 7.80s,127.8,17.2143975,17.21,2,2,0.5,0.5,1,1,Haunted Dream,4,3.333333333,3,9,9,135,2Fav,,E A L Dunlop,A Kirby,,85,"keen tracked leaders, ridden to lead 2f out, headed entering final furlong, ran on",6512-11,22,D,45389,1.75,1,22,24
44693131,York,44693,0.625,Paddy Power Hambleton Handicap,,2,4YO plus,13,7f 192y,1732,Good,,1m 36.71s,96.71,17.90921311,17.78,6,6,5.15,5.15,10.3,6,Hortzadar,3,11,7,9,3,129,,,D O'Meara,D Tudhope,,95,"in touch, ridden and headway over 2f out, kept on one pace final furlong",40-0241,19,D,45298,7,1,19,12
44693119,Perth,44693,0.684027778,Edinburgh Gin Seaside Handicap Hurdle,h,4,4YO plus,11,2m 47y,3567,Good to Soft (Good in places),115,4m 4.64s,244.64,14.58060824,14.58,1,1,0,0,0,11,Jackhammer,,2.75,8,10,7,147,Fav,,Mrs Dianne Sayer,Danny McMenamin,,88,"raced in last, slight mistake 4 out, still plenty to do when shaken up before 2 out, soon smooth headway in between horses, switched left to challenge approaching final flight, soon led, stayed on strongly final 150yds, always doing enough",3/93261-,21,CD,45393,2.75,1,21,9
44693114,Newmarket,44693,0.847222222,Newmarket Racecourses Supports Racing Welfare Handicap,,4,3YO only,11,1m,1760,Good,80,1m 39.42s,99.42,17.70267552,17.68,2,2,0.75,0.75,1.5,5,Kitsune Power,1,2.5,3,9,7,133,Fav,,R Varian,Ray Dawson,,78,"raced wide towards rear, headway far side over 2f out, pushed along over 1f out, edged left just inside final furlong, ridden and ran on",642-1,19,,45294,3,1,19,24
44693131,York,44693,0.625,Paddy Power Hambleton Handicap,,2,4YO plus,13,7f 192y,1732,Good,,1m 36.71s,96.71,17.90921311,17.83,5,5,3.4,3.4,6.8,15,Lightening Company,5,14,4,8,7,119,,,B M R Haslam,A Mullen,,85,"held up towards rear, ridden and ran on inside final furlong, nearest finish",122-421,38,D,45299,8,1,38,12
44693114,Newmarket,44693,0.847222222,Newmarket Racecourses Supports Racing Welfare Handicap,,4,3YO only,11,1m,1760,Good,80,1m 39.42s,99.42,17.70267552,17.46,10,10,10.4,10.4,20.8,9,Looe Beach,4,10,3,9,2,128,,,R Hannon,Dane O'Neill,,73,"held up towards rear, pushed along and headway over 2f out, weakened over 1f out",84-91,18,D,45297,6,1,18,24
44693109,Newmarket,44693,0.725694444,Donate To Racing Welfare Online Fillies' Handicap (Grassroots Middle Distance Series Qualifier),,5,3YO only,6,1m,1760,Good,75,1m 38.36s,98.36,17.89345262,17.5,5,5,16.5,16.5,33,2,Lucia Joy,2,2.75,3,9,9,135,2Fav,p,George Boughey,W Buick,,75,"led, faced challenge under 3f out and soon headed, kept on same pace until weakened final furlong",2321,12,,45393,2.75,1,12,24
44693132,York,44693,0.649305556,Al Basti Equiworld Dubai Dante Stakes (Group 2),,1,3YO only,8,1m 2f 56y,2256,Good,,2m 9.46s,129.46,17.42623204,17.24,8,8,10.7,10.7,21.4,6,Magisterial,6,6,3,9,2,128,,,J & T Gosden,L Dettori,,99,"in rear, pushed along 3f out, never on terms",41-1,19,D,45393,2.75,1,19,12
44693128,Salisbury,44693,0.679166667,Penang Turf Club Malaysia Handicap,,5,3YO only,10,6f,1320,Good (Good to Firm in places),75,1m 14.77s,74.77,17.65413936,17.65,1,1,0,0,0,1,Makarova,1,2.75,3,9,9,135,2Fav,,Ed Walker,David Egan,,75,"prominent, switched left over 2f out, led over 1f out, ran on well inside final furlong",5-331,22,CD,45329,3.5,1,22,23
44693125,Salisbury,44693,0.607638889,Penang Turf Club Malaysia Novice Stakes (Colts & Geldings),,5,3YO plus,9,1m 1f 201y,2181,Good (Good to Firm in places),,2m 8.37s,128.37,16.98995092,16.99,1,1,0,0,0,3,Missed The Cut (USA),9,0.571428571,3,9,6,132,Fav,,George Boughey,B A Curtis,,,"chased leader, led over 2f out, clear and edged left over 1f out, easily",41,15,,45606,0.909090909,1,15,23
44693138,Clonmel (IRE),44693,0.732638889,Talbot Hotel Clonmel Handicap Hurdle,h,,4YO plus,14,2m 95y,3615,Good,109,4m 2.50s,242.5,14.90721649,14.41,11,11,62.55,62.55,125.1,14,Naomh Moling,,8,7,11,2,156,,t,J O Clifford,R Deegan,,97,"rear of mid-division on outer, bumped rival after 4 out, no impression approaching straight and no extra from before 2 out, weakened, tailed off",0/09801-,31,D,45327,2.5,1,31,67
44693130,York,44693,0.600694444,Al Basti Equiworld Dubai Middleton Fillies' Stakes (Group 2),,1,4YO plus,6,1m 2f 56y,2256,Good,,2m 11.50s,131.5,17.15589354,17.05,5,5,6,6,12,4,Noon Star (USA),5,4,4,9,2,128,,,Sir Michael Stoute,R L Moore,,105,"keen in touch in rear, ridden over 1f out, not trouble leaders",31/126-1,16,D,45294,3,1,16,12
44693118,Perth,44693,0.663194444,Edinburgh Gin Rhubarb And Ginger Handicap Hurdle,h,3,4YO plus,10,2m 4f 35y,4435,Good to Soft (Good in places),130,5m 2.31s,302.31,14.67037147,14.59,3,3,13,13,26,2,Notre Pari,,4,8,11,8,162,2Fav,p,Olly Murphy,Lewis Stones,5,124,"mid-division, some headway to track leaders before 3 out, driven along and kept on same pace from 2 out",3/27431-,54,D,45393,2.75,1,54,9
44693137,Clonmel (IRE),44693,0.708333333,Botanica International Rated Novice Hurdle,h,,4YO plus,6,2m 95y,3615,Good,,3m 58.50s,238.5,15.1572327,15.1,2,2,6.5,6.5,13,7,Prairie Dancer,,1.5,4,11,6,160,Fav,p,Joseph P O'Brien,J J Slevin,,123,"led, slight mistake 1st, ran wide on bend after 3rd, headed next, 2nd halfway, pushed along 2 out, soon ridden and no impression on winner when not fluent last, kept on one pace",263281-,25,D,45327,2.5,1,25,67
44693129,York,44693,0.576388889,Paddy Power 'Making Flat Less Flat' Handicap,,2,4YO plus,13,5f,1100,Good,105,0m 58.83s,58.83,18.69794323,18.57,2,2,3,3,6,3,Raasel,11,5,5,9,5,131,J2Fav,h,M Appleby,James Doyle,,101,"towards rear, pushed along and headway approaching final furlong, stayed on one pace",1111-51,13,D,45295,4,1,13,12
